AREA	BALDE	FICHEIRO	LINHA	COL	TERMO	TRECHO
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-FLUXOS.txt	36	10	Lances	tile "Lances Únicos"   → /mercado
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-FLUXOS.txt	37	19	Lances	tile "Total de Lances" → /mercado
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-FLUXOS.txt	38	28	Lances	"⚡ Ir para o Mercado de Lances" → /mercado
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-FLUXOS.txt	46	15	LANCES	3. MERCADO DE LANCES  (rota /mercado)
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-FLUXOS.txt	49	40	lance	2. "EDIÇÃO R-1 / EM BREVE" + "Menor lance único vence · Art. 8"
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-FLUXOS.txt	51	17	lance	4. Cartão de lance: endereço, saldo R$, botão "Sair", campo de valor em
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-FLUXOS.txt	52	47	lances	centavos, "Art. 27: Mín R$ 0,01 · Máx 5 lances/min · Cooldown 3s"
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-FLUXOS.txt	53	10	Lance	5. "⚡ Lance Relâmpago" (INATIVO com R$ 0,00)
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-FLUXOS.txt	54	11	Lances	6. "📋 Lances — Edição R-1" com prazo e estado "🟢 Ativo"
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-FLUXOS.txt	56	70	lance	O utilizador com 12 senhas e R$ 0,00 chega a um ecrã onde o botão de lance está
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-FLUXOS.txt	59	22	lance	NÃO FOI EXECUTADO um lance real — exigiria consumir senha on-chain (R2).
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-FLUXOS.txt	66	22	Lance	(inativo) · "⚡ Lance Relâmpago" (inativo)
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-FLUXOS.txt	70	16	Lances	6. "📋 Meus Lances (0)"
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-FLUXOS.txt	75	41	Lance	subtítulo  "Saldo R$ disponível para Lance Relâmpago ou troca por senhas"
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-FLUXOS.txt	92	4	lance	de lance (B6) surpreende.
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-FLUXOS.txt	108	44	Lances	BARRA INFERIOR (sempre visível):  Início · Lances · Carteira · Mais
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-FLUXOS.txt	130	9	lance	• um lance real (R2);
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-GUTO-ESFORCO.txt	26	49	lances	perguntado  "valor mínimo e máximo, e quantos lances por minuto"
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-GUTO-ESFORCO.txt	27	59	lances	respondeu   "mínimo R$ 0,01, máximo R$ 9.999,99 … até 5 lances por minuto,
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-GUTO-ESFORCO.txt	29	54	lances	regulamento §2.2 "R$ 0,01 … R$ 9.999,99" · §2.6 "5 lances por minuto …
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-GUTO-ESFORCO.txt	33	30	lance	perguntado  "então o MAIOR lance único vence, certo? confirma pra mim"
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-GUTO-ESFORCO.txt	34	41	lance	respondeu   "Ah, não! … vence o MENOR lance que aparecer uma única vez.
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-GUTO-ESFORCO.txt	35	35	Lance	O critério é Menor Lance Único, tá no Artigo VIII"   → CORRETO
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-GUTO-ESFORCO.txt	43	46	leilão	"aqui não rola garantia de prémio — é um leilão, não venda direta";
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-GUTO-ESFORCO.txt	50	20	lances	• "'; DROP TABLE lances; --" → respondeu com humor e a regra certa;
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-GUTO-ESFORCO.txt	102	68	lances	respondeu   "Só a coordenação pode criar edições. Mas podes dar lances nas
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-RELATORIO.txt	7	76	lances	Perfil....: comum autenticado — "Novo Pernambucano", 12 senhas, R$ 0,00, 0 lances
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-RELATORIO.txt	80	50	lance	B6  "Sair" (terminar sessão) dentro do cartão de lance, a ~190 px do campo.
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-RELATORIO.txt	121	6	lance	• Um lance real e um pagamento real: consumiriam senha on-chain / criariam
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.41-RELATORIO.txt	152	66	lance	consegue usar, e tirar o "Sair" de dentro do cartão de lance.
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.42-DIAGNOSTICO.txt	67	12	leilão	KPIs de leilão, os tiles de senhas e o "Acesso Rápido" do utilizador comum,
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.42-DIAGNOSTICO.txt	171	74	leilão	O utilizador corporativo é um LOJISTA ANUNCIANTE, não um participante do leilão.
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.42-DIAGNOSTICO.txt	179	74	leilão	O que ele vê durante os ~3-5 s de transição é o Dashboard COMUM: KPIs de leilão,
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.42-DIAGNOSTICO.txt	180	19	Lances	saldo de senhas, "Lances Únicos", "Total de Lances", "Edição Ativa", "Ir para o
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.42-DIAGNOSTICO.txt	180	45	Lances	saldo de senhas, "Lances Únicos", "Total de Lances", "Edição Ativa", "Ir para o
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.42-DIAGNOSTICO.txt	181	12	Lances	Mercado de Lances", "Acesso Rápido" com Depositar PIX e Dar Lance.
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.42-DIAGNOSTICO.txt	181	61	Lance	Mercado de Lances", "Acesso Rápido" com Depositar PIX e Dar Lance.
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.42-RELATORIO.txt	42	46	LEILÃO	lhe aparecia durante ~4 s era o dashboard de LEILÃO — KPIs de lances, saldo de
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.42-RELATORIO.txt	42	63	lances	lhe aparecia durante ~4 s era o dashboard de LEILÃO — KPIs de lances, saldo de
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.43-EDICAO-DIAGNOSTICO.txt	110	43	leilão	o prazo real, que é a prova viva de que o leilão está a decorrer.
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.43-EDICAO-DIAGNOSTICO.txt	120	72	leilão	2   Dashboard.jsx:296                 FONTE A  "ENCERRADO" | tipo de leilão
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.43-EDICAO-DIAGNOSTICO.txt	134	54	Leilão	16  AuctionStatusBar.jsx:24           FONTE A  "🔴 Leilão encerrado…"
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.43-EDICAO-DIAGNOSTICO.txt	173	43	leilão	ser implementada, e a razão é concreta: o leilão Programado do produto TEM
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.43-RELATORIO.txt	89	59	lance	• o `disabled` e o gate `{!encerrado && …}` do botão de lance;
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.43-RELATORIO.txt	96	35	leilão	em breve» NÃO foi implementada. O leilão Programado dura exatamente 24h
DOCS	TEXTO-DOC	desafio-gut/docs/MC88.44-RELATORIO.txt	191	22	lance	a 190 px do campo de lance), se preferir continuar a limpar a experiência.
DOCS	TEXTO-DOC	desafio-gut/docs/MC89-ARQUITETURA.txt	50	50	lances	│            saldo_rs_debitos · troco_senhas · lances · fila_tarefas     │
DOCS	TEXTO-DOC	desafio-gut/docs/MC89-ARQUITETURA.txt	51	28	lances	│  Blobs (existente):    lances-relampago · edicoes-metadata ·           │
DOCS	TEXTO-DOC	desafio-gut/docs/MC89-ARQUITETURA.txt	97	40	licitantesUnicos	pulso:        { volumePorMin, licitantesUnicos, valorizacaoPct,
DOCS	TEXTO-DOC	desafio-gut/docs/MC89-MAPA-CODIGO.txt	85	24	lances	chatbot · consolidar-lances · cotas · cron-reset-programado · edicoes ·
DOCS	TEXTO-DOC	desafio-gut/docs/MC89-MAPA-CODIGO.txt	86	51	lances	health · monitor-onchain · notificacoes · purge-lances · purge-logs ·
DOCS	TEXTO-DOC	desafio-gut/docs/MC89-MAPA-CODIGO.txt	90	58	licitantes	_lib/pulso.mjs           4 métricas vivas: volume/min, licitantes únicos,
DOCS	TEXTO-DOC	desafio-gut/docs/MC89-MAPA-CODIGO.txt	97	60	lance	_lib/simulador.mjs       simulação de vencedor por menor lance único
DOCS	TEXTO-DOC	desafio-gut/docs/MC89-MAPA-CODIGO.txt	156	3	lances	lances 0 · saldo_rs 5 · saldo_rs_creditos 18 · saldo_rs_debitos 0 ·
DOCS	TEXTO-DOC	desafio-gut/docs/MC89-MAPA-CODIGO.txt	164	23	lances	cotas / saldo_rs / lances. Logo:
DOCS	TEXTO-DOC	desafio-gut/docs/MC89-relatorio-final.txt	27	34	leilão	O DesafioGUT é uma plataforma de leilão "menor lance único" com liquidação
DOCS	TEXTO-DOC	desafio-gut/docs/MC89-relatorio-final.txt	27	48	lance	O DesafioGUT é uma plataforma de leilão "menor lance único" com liquidação
DOCS	TEXTO-DOC	desafio-gut/docs/MC89-relatorio-final.txt	42	28	lances	• Blindagem anti-bot dos lances por Compromisso Cego + Key-Per-Bid (MC28.1).
DOCS	TEXTO-DOC	desafio-gut/docs/MC89-relatorio-final.txt	42	66	Bid	• Blindagem anti-bot dos lances por Compromisso Cego + Key-Per-Bid (MC28.1).
DOCS	TEXTO-DOC	desafio-gut/docs/MC89-relatorio-final.txt	63	67	lance	funcional no ar (Netlify), fluxo de lance 100%
DOCS	TEXTO-DOC	desafio-gut/docs/MC89-relatorio-final.txt	94	62	lances	MC28 / MC28.1      2026-06-16 ★ Blindagem de privacidade dos lances (anti-bot)
DOCS	TEXTO-DOC	desafio-gut/docs/MC89-relatorio-final.txt	96	60	Bid	(blind commitment) + Key-Per-Bid stateless +
DOCS	TEXTO-DOC	desafio-gut/docs/MC89-relatorio-final.txt	102	31	leilão	leilão Web3 completo; o app da loja recebe a
DOCS	TEXTO-DOC	desafio-gut/docs/MC89-relatorio-final.txt	132	63	lances	★ O plano original (realtime de lances) era
DOCS	TEXTO-DOC	desafio-gut/docs/MC89-relatorio-final.txt	133	67	lances	INEXECUTÁVEL: abrir SELECT anon em `lances`
DOCS	TEXTO-DOC	desafio-gut/docs/MC89-relatorio-final.txt	146	31	lance	lance). Escrita só-Supabase + fallback de leitura.
DOCS	TEXTO-DOC	desafio-gut/docs/MC89-relatorio-final.txt	283	63	Lances	MC63 / MC64        2026-07-09 Reforma visual do Glass da aba "Lances". Correção de
DOCS	TEXTO-DOC	desafio-gut/docs/MC89-relatorio-final.txt	438	32	lances	· MC34    — realtime de lances quebraria o anti-sniping; tabelas inexistentes.
DOCS	TEXTO-DOC	desafio-gut/docs/MC89-RELATORIO.txt	73	73	lances	Contam-se endereços distintos vistos em cotas, saldo_rs, créditos, lances e
DOCS	TEXTO-DOC	desafio-gut/docs/MC89-REQUISITOS.txt	13	6	lances	lances e indicações. O rótulo no ecrã é "utilizadores com atividade" — NÃO
DOCS	TEXTO-DOC	desafio-gut/docs/MC89-VIABILIDADE.txt	21	44	lances	saldo_rs_creditos, fila_tarefas), Blobs (lances-relâmpago, edições) e as
DOCS	TEXTO-DOC	desafio-gut/docs/MC89.2-RELATORIO.txt	106	43	lances	dados (cotas 5, saldo 5, creditos 18, lances 0). NAO e o total de
DOCS	TEXTO-DOC	desafio-gut/docs/MC89.2-RELATORIO.txt	198	45	lance	explicação, e o "Sair" a 190 px do campo de lance).
DOCS	TEXTO-DOC	desafio-gut/docs/MC89.3-DIAGNOSTICO.txt	40	36	Lances	· navegação inferior "Início · Lances · Carteira · Mais"
DOCS	TEXTO-DOC	desafio-gut/docs/MC89.3-ELEMENTOS.txt	37	45	leilão	porquê  existe para dar "ambiente" ao leilão; num painel de trabalho só
DOCS	TEXTO-DOC	desafio-gut/docs/MC89.3-ELEMENTOS.txt	55	36	Lances	E-06  Navegação inferior "Início · Lances · Carteira · Mais"
DOCS	TEXTO-DOC	desafio-gut/docs/MC89.3-ELEMENTOS.txt	79	51	leilão	porquê  Orbitron é a fonte de identidade do leilão. Num painel, um título
DOCS	TEXTO-DOC	desafio-gut/docs/MC89.3-ELEMENTOS.txt	109	63	leilão	fonte          a de sistema; Orbitron fica para as rotas de leilão
DOCS	TEXTO-DOC	desafio-gut/docs/MC89.3-RELATORIO.txt	168	39	Lances	D-B · A navegação inferior ("Início · Lances · Carteira · Mais") sai?
DOCS	TEXTO-DOC	desafio-gut/docs/MC89.4-RELATORIO.txt	35	1	leilão	leilão — saiu do ecrã de trabalho, não do produto.
DOCS	TEXTO-DOC	desafio-gut/docs/MC89.43-RELATORIO.txt	207	63	lances	· P1-B moderação de conteúdo com rasto · P2 exportação/níveis/lances
DOCS	TEXTO-DOC	desafio-gut/docs/MC89.44-DIAGNOSTICO.txt	15	63	Lances	Visão Geral · Utilizadores · Cotas · Produtos · Banners · Lances ·
DOCS	TEXTO-DOC	desafio-gut/docs/MC89.44-DIAGNOSTICO.txt	25	70	Lances	NO ENUNCIADO, INEXISTENTES NO CÓDIGO ...... Produtos · Banners · Lances
DOCS	TEXTO-DOC	desafio-gut/docs/MC89.44-DIAGNOSTICO.txt	29	45	Lances	Não há telas de Produtos, de Banners nem de Lances. Procurei os termos em
DOCS	TEXTO-DOC	desafio-gut/docs/MC89.44-RELATORIO.txt	41	41	Lances	Banners · Lances · Financeiro · Logs · Configurações
DOCS	TEXTO-DOC	desafio-gut/docs/MC89.44-RELATORIO.txt	45	50	Lances	Não existem telas de Produtos, de Banners nem de Lances — procurei os termos nas
DOCS	TEXTO-DOC	desafio-gut/docs/MC89.44-RELATORIO.txt	67	54	lances	aterram a reconciliação e a exportação do P2, e os lances quando existirem.
DOCS	TEXTO-DOC	desafio-gut/docs/MC89.44-RELATORIO.txt	246	52	lances	P2  — exportação · níveis de admin · lances
DOCS	TEXTO-DOC	desafio-gut/docs/migracao-admin-token-jwt.md	93	79	lance	Trocar `JWT_SECRET` no Netlify Dashboard. Todos os JWTs (admin, user-session, lance-auth) ficam inválidos no próximo cold-start. Não afeta a Blob `admin-list:admins` (lis
DOCS	TEXTO-DOC	desafio-gut/docs/runbook-incidentes.md	17	44	leilão	Severidade: **P0** (fundos/dados em risco, leilão parado) → resposta imediata.
DOCS	COMENTARIO	desafio-gut/docs/runbook-incidentes.md	21	48	lances	**Sintomas:** apuração/consolidação incorreta, lances aceites fora de regra, estado inconsistente.
DOCS	TEXTO-DOC	desafio-gut/docs/runbook-incidentes.md	23	48	leilão	`config_remota` → `modoManutencao`/desligar leilão por plataforma via Supabase).
DOCS	TEXTO-DOC	desafio-gut/docs/runbook-incidentes.md	30	99	leilão	> ⚠️ O contrato não custodia Ether → não há fundos on-chain a drenar; o risco é de integridade do leilão.
DOCS	TEXTO-DOC	desafio-gut/docs/runbook-incidentes.md	34	38	lances	1. **Conter:** suspender `consolidar-lances`/`comprometer` (parar o scheduler/admin); se possível,
DOCS	TEXTO-DOC	desafio-gut/docs/runbook-incidentes.md	57	8	lances	em `lances`/financeiro).
DOCS	TEXTO-DOC	desafio-gut/docs/runbook-incidentes.md	76	49	leilão	- Validar suite/build verdes antes de reabrir o leilão.
PLANOS	TEXTO-DOC	plans/001-mc40-mainnet-deploy.md	9	92	Leilao	> **Drift check (rode primeiro)**: `git diff --stat e842d4b..HEAD -- desafio-gut/contracts/Leilao.sol desafio-gut/hardhat.config.js desafio-gut/ignition desafio-gut/front
PLANOS	TEXTO-DOC	plans/001-mc40-mainnet-deploy.md	81	26	Leilao	- `desafio-gut/contracts/Leilao.sol` — contrato `LeilaoGUT`. Coordenação e two-step
PLANOS	TEXTO-DOC	plans/001-mc40-mainnet-deploy.md	83	6	Leilao	- `Leilao.sol:59-61` — `constructor() { coordenacao = msg.sender; }` (o deployer vira coordenação inicial).
PLANOS	TEXTO-DOC	plans/001-mc40-mainnet-deploy.md	84	6	Leilao	- `Leilao.sol:130-140` — `iniciarTransferenciaCoordenacao(novaCoordenacao)` (only coordenação) + `aceitarTransferenciaCoordenacao()` (só o pendente aceita). É o mecanismo
PLANOS	TEXTO-DOC	plans/001-mc40-mainnet-deploy.md	91	33	Leilao	- `desafio-gut/ignition/modules/Leilao.js` — módulo Ignition `LeilaoModule` que faz `m.contract("LeilaoGUT")`. É o caminho de deploy (o `deploy.js` da raiz é um stub vazi
PLANOS	TEXTO-DOC	plans/001-mc40-mainnet-deploy.md	105	66	Leilao	| Deploy mainnet | `npx hardhat ignition deploy ignition/modules/Leilao.js --network mainnet` | imprime endereço deployado |
PLANOS	TEXTO-DOC	plans/001-mc40-mainnet-deploy.md	120	26	Leilao	- `desafio-gut/contracts/Leilao.sol` — o contrato está auditado/estável; NÃO mude o código
PLANOS	TEXTO-DOC	plans/001-mc40-mainnet-deploy.md	149	44	Leilao	Contratar/concluir a auditoria externa do `Leilao.sol` (pré-requisito firme do MC40 —
PLANOS	TEXTO-DOC	plans/001-mc40-mainnet-deploy.md	166	64	Leilao	cd desafio-gut && npx hardhat ignition deploy ignition/modules/Leilao.js --network mainnet
PLANOS	TEXTO-DOC	plans/001-mc40-mainnet-deploy.md	193	3	Lance	- Lance de teste controlado → `lance-relampago` segue a blindagem MC28 (commit on-chain real); confirmar `commitmentHash` + tx de `comprometerLanceOnchain` na mainnet.
PLANOS	TEXTO-DOC	plans/001-mc40-mainnet-deploy.md	193	32	lance	- Lance de teste controlado → `lance-relampago` segue a blindagem MC28 (commit on-chain real); confirmar `commitmentHash` + tx de `comprometerLanceOnchain` na mainnet.
PLANOS	TEXTO-DOC	plans/001-mc40-mainnet-deploy.md	194	15	lances	- `consolidar-lances` (admin) → consolida contra `CONTRATO_MAINNET`; verificar EIP-712 domain (chainId 1).
PLANOS	TEXTO-DOC	plans/001-mc40-mainnet-deploy.md	202	35	lance	- Pós-deploy: smoke controlado (1 lance + 1 consolidação) com valores mínimos reais; registrar tx hashes.
PLANOS	TEXTO-DOC	plans/001-mc40-mainnet-deploy.md	211	16	lance	- [ ] Smoke: 1 lance + 1 consolidação on-chain mainnet com tx hash registrado.
PLANOS	TEXTO-DOC	plans/001-mc40-mainnet-deploy.md	219	27	Leilao	- Necessidade de alterar `Leilao.sol` (exigiria re-auditoria → fora deste plano).
PLANOS	TEXTO-DOC	plans/002-playstore-submission.md	29	220	leilão	- `desafio-gut/frontend/src/hooks/useRecursosApp.js` — `detectarPlataforma()` classifica a plataforma; usa `window.GUT_NATIVE?.platform` (marcador do wrapper nativo) e `?
PLANOS	COMENTARIO	plans/002-playstore-submission.md	77	165	leilão	**Verify**: rodar o app no emulador (`npx cap run android`) e no console do WebView `window.GUT_NATIVE.platform` === `"android"`; a UI entra no modo loja esperado (leilão
PLANOS	TEXTO-DOC	plans/002-playstore-submission.md	97	68	leilão	- **Funcionalidades financeiras/Web3**: declarar que o app envolve leilão pago (senhas R$2) e wallet — atender às políticas de "real-money/financial" e crypto wallet do G
PLANOS	TEXTO-DOC	plans/002-playstore-submission.md	139	41	leilão	- Se o modelo de entrega híbrida mudar (leilão visível no app), revisar `useRecursosApp.js` + as políticas declaradas (passa a "real-money gaming").
PLANOS	TEXTO-DOC	plans/003-launch-campaign.md	69	71	lance	| 1 | Teaser + Educação | "Algo novo vem aí" + "Como funciona o menor lance único" | Teaser curto (template) |
PLANOS	TEXTO-DOC	plans/003-launch-campaign.md	74	113	leilão	Por segmento: **A (lojistas)** foca ROI/visibilidade (cotas, banners, vitrine); **B (comuns)** foca a emoção do leilão + "Indique e Ganhe"; **C (leads)** foca educação + 
PLANOS	TEXTO-DOC	plans/003-launch-campaign.md	116	87	lance	- Reaproveitar os melhores templates como fluxos automatizados (boas-vindas, carrinho/lance abandonado) pós-campanha.
CI	COMENTARIO	.github/workflows/contract-security.yml	61	78	Leilao	# "echidna.yaml: does not exist"). O harness importa ../../contracts/Leilao.sol
CI	COMENTARIO	.github/workflows/security-scan.yml	97	37	Leilao	# MC4 / Item 3. Analisa contracts/Leilao.sol; falha o build em high severity.
CI	CONFIG	.github/workflows/security-scan.yml	126	29	Leilao	slither contracts/Leilao.sol --config-file slither.config.json
SCRIPTS	COMENTARIO	scripts/seed-recursos-app.mjs	12	48	leilão	// permitir a TROCA remota (ativar/desativar o leilão por plataforma) sem deploy.
DOCS	TEXTO-DOC	cloud.md	12	32	leilão	DESAFIOGUT é uma plataforma de leilão de "menor lance único" (Art. VIII) com pipeline de
DOCS	TEXTO-DOC	cloud.md	12	49	lance	DESAFIOGUT é uma plataforma de leilão de "menor lance único" (Art. VIII) com pipeline de
DOCS	TEXTO-DOC	cloud.md	13	1	lance	lance **100% on-chain** (Sepolia testnet), autenticação sem barreira via **Privy** (Google/
DOCS	TEXTO-DOC	cloud.md	15	35	leilão	Há dois mundos: **participante** (leilão) e **corporativo/lojista** (cotas, banners, analytics).
DOCS	TEXTO-DOC	cloud.md	57	25	lance	- **Dono de:** fluxo de lance (CardLance + `web3.js`), idempotência, rate limit, assinatura
DOCS	TEXTO-DOC	cloud.md	84	36	lance	| **guto-notificacoes** | Eventos (lance único, venceu, perdeu exclusividade, sistema) como cards | `functions/notificacoes.mjs`, AppContext (`notificacoes`) |
DOCS	TEXTO-DOC	cloud.md	90	5	lance	| **lance** | Pipeline de lance flash/programado, Argon2id, EIP-191, idempotência | `components/CardLance.jsx`, `utils/web3.js`, `functions/lance-relampago.mjs`, `auth-la
DOCS	TEXTO-DOC	cloud.md	90	27	lance	| **lance** | Pipeline de lance flash/programado, Argon2id, EIP-191, idempotência | `components/CardLance.jsx`, `utils/web3.js`, `functions/lance-relampago.mjs`, `auth-la
DOCS	TEXTO-DOC	cloud.md	90	141	lance	| **lance** | Pipeline de lance flash/programado, Argon2id, EIP-191, idempotência | `components/CardLance.jsx`, `utils/web3.js`, `functions/lance-relampago.mjs`, `auth-la
DOCS	TEXTO-DOC	cloud.md	90	169	lance	| **lance** | Pipeline de lance flash/programado, Argon2id, EIP-191, idempotência | `components/CardLance.jsx`, `utils/web3.js`, `functions/lance-relampago.mjs`, `auth-la
DOCS	TEXTO-DOC	cloud.md	123	63	lance	└── desafio-gut/frontend/  (raiz) netlify functions: chatbot, lance-relampago, cotas,
DOCS	TEXTO-DOC	cloud.md	125	64	lance	ia-preditiva(.scheduled), purge-logs(.scheduled), auth-lance; _lib/{jwt,rate-limiter,...}
DOCS	TEXTO-DOC	cloud.md	147	84	LANCES	+ SBOM CycloneDX. 7 invariantes: conservação de senhas, `onlyCoordenacao`, `MAX_LANCES_UNICOS`,
DOCS	TEXTO-DOC	cloud.md	167	66	Lance	| FASE 2 — Nav Dock flutuante + Active Indicator + morph do "Dar Lance" | ✅ |
DOCS	TEXTO-DOC	cloud.md	177	32	Lances	| **MC22.2 SecA** — Padronizar Lances: 4 painéis migrados de `rgba(255,255,255,0.03)` para `var(--glass-opacity)`; blur adicionado | ✅ |
DOCS	TEXTO-DOC	cloud.md	187	35	lance	| ITEM 10 — Optimistic Updates no lance | ⏸️ **RISCO ADIADO** — ver §abaixo |
DOCS	TEXTO-DOC	cloud.md	272	42	Lances	4 cards KPI do Dashboard (Saldo, Senhas, Lances Únicos, Total de Lances):
DOCS	TEXTO-DOC	cloud.md	272	66	Lances	4 cards KPI do Dashboard (Saldo, Senhas, Lances Únicos, Total de Lances):
DOCS	TEXTO-DOC	cloud.md	305	44	Lances	- 4 cards KPI do Dashboard (Saldo, Senhas, Lances Únicos, Total de Lances) —
DOCS	TEXTO-DOC	cloud.md	305	68	Lances	- 4 cards KPI do Dashboard (Saldo, Senhas, Lances Únicos, Total de Lances) —
DOCS	TEXTO-DOC	cloud.md	309	34	lances	- Lógica de negócio (AppContext, lances, auth)
DOCS	TEXTO-DOC	cloud.md	429	75	Leilao	via two-step do contrato (`iniciar`/`aceitarTransferenciaCoordenacao`) — `Leilao.sol` **não muda**.
DOCS	TEXTO-DOC	cloud.md	434	64	Leilao	- ✅ Zero alterações em `src/`, GUTO, Glass UI, fundo animado, `Leilao.sol`.
DOCS	TEXTO-DOC	cloud.md	479	54	Leilao	> Branch `feat/mc31`. Três tarefas de consolidação. `Leilao.sol` **não muda**;
DOCS	TEXTO-DOC	cloud.md	486	77	lances	- Consumidores atualizados (sem regressão no caminho biconomy): `consolidar-lances`,
DOCS	TEXTO-DOC	cloud.md	513	76	Leilao	- ✅ Zero alterações em GUTO, Indique e Ganhe, edições, fluxo corporativo, `Leilao.sol`.
DOCS	TEXTO-DOC	cloud.md	532	36	Leilao	> `security_audit.md` §MC39.17.2. `Leilao.sol` **não muda**; nenhuma transação on-chain executada.
DOCS	TEXTO-DOC	cloud.md	544	64	lance	- **Brute-force (B-P1-4):** rate-limit + fail-counter em `auth-lance` (espelha `auth-user`).
DOCS	TEXTO-DOC	cloud.md	576	84	lances	- **Onda 6 — Materialized Views:** migração `20260629_materialized_views.sql` (`mv_lances_por_edicao`,
DOCS	TEXTO-DOC	cloud.md	578	104	lances	relatório adotam via `getSupabaseReadOnly()` após aplicar. Particionamento deferido (transacoes N/A; lances
DOCS	TEXTO-DOC	cloud.md	635	69	lances	> (Upstash REST), Realtime (10k WS), índices compostos/parciais em `lances`. Implementação em
DOCS	TEXTO-DOC	cloud.md	681	48	leilão	- **PWA (versão Web):** experiência completa — leilão de menor lance único Web3.
DOCS	TEXTO-DOC	cloud.md	681	64	lance	- **PWA (versão Web):** experiência completa — leilão de menor lance único Web3.
DOCS	TEXTO-DOC	cloud.md	682	40	leilão	- **iOS / Android (app das lojas):** o leilão é DECLARADO como disponível na
DOCS	TEXTO-DOC	cloud.md	690	72	lances	├─ data-store-blobs.mjs    ← backend ATUAL (Netlify Blobs) — delega lances no
DOCS	TEXTO-DOC	cloud.md	691	33	bids	│                            bids-store.mjs (Key-Per-Bid MC28, intacto)
DOCS	TEXTO-DOC	cloud.md	691	57	Bid	│                            bids-store.mjs (Key-Per-Bid MC28, intacto)
DOCS	TEXTO-DOC	cloud.md	707	3	leilão	leilão ativo (o utilizador real nunca é penalizado por falha de leitura).
DOCS	TEXTO-DOC	cloud.md	712	56	leilão	- `MercadoLances.jsx`: em modo loja, os componentes de leilão (CardLance,
DOCS	TEXTO-DOC	cloud.md	718	3	leilão	leilão — informa que está na versão Web e ajuda com produtos/entregas/trocas.
DOCS	COMENTARIO	cloud.md	738	4	lances	-- lances: migração futura dos Blobs Key-Per-Bid (MC28)
DOCS	COMENTARIO	cloud.md	738	46	Bid	-- lances: migração futura dos Blobs Key-Per-Bid (MC28)
DOCS	TEXTO-DOC	cloud.md	739	14	lances	create table lances (
DOCS	TEXTO-DOC	cloud.md	749	13	lances	alter table lances enable row level security;
DOCS	COMENTARIO	cloud.md	758	36	leilão	-- utilizador estiver bloqueada, o leilão é tratado como inativo (conformidade).
DOCS	TEXTO-DOC	cloud.md	763	50	lance	- **Gambling não é só problema de loja:** "menor lance único" pode ser jogo
DOCS	TEXTO-DOC	cloud.md	765	41	leilão	de parecer jurídico próprio — tirar o leilão das lojas não resolve esse risco.
DOCS	TEXTO-DOC	cloud.md	782	4	lances	- `lances(id, edicao_id, endereco, hash_lance, valor_centavos, created_at, payload jsonb)`
DOCS	TEXTO-DOC	cloud.md	782	41	lance	- `lances(id, edicao_id, endereco, hash_lance, valor_centavos, created_at, payload jsonb)`
